id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	CD4+ Tex-N|CD4+ Tex-N	CD4+ Tex-N|CD4+ Tex-Y	CD4+ Tex-N|GZMK+ CD8+ Tem1-N	CD4+ Tex-N|GZMK+ CD8+ Tem1-Y	CD4+ Tex-N|SPP1+ Mac-N	CD4+ Tex-N|SPP1+ Mac-Y	CD4+ Tex-N|Treg-N	CD4+ Tex-N|Treg-Y	CD4+ Tex-Y|CD4+ Tex-N	CD4+ Tex-Y|CD4+ Tex-Y	CD4+ Tex-Y|GZMK+ CD8+ Tem1-N	CD4+ Tex-Y|GZMK+ CD8+ Tem1-Y	CD4+ Tex-Y|SPP1+ Mac-N	CD4+ Tex-Y|SPP1+ Mac-Y	CD4+ Tex-Y|Treg-N	CD4+ Tex-Y|Treg-Y	GZMK+ CD8+ Tem1-N|CD4+ Tex-N	GZMK+ CD8+ Tem1-N|CD4+ Tex-Y	GZMK+ CD8+ Tem1-N|GZMK+ CD8+ Tem1-N	GZMK+ CD8+ Tem1-N|GZMK+ CD8+ Tem1-Y	GZMK+ CD8+ Tem1-N|SPP1+ Mac-N	GZMK+ CD8+ Tem1-N|SPP1+ Mac-Y	GZMK+ CD8+ Tem1-N|Treg-N	GZMK+ CD8+ Tem1-N|Treg-Y	GZMK+ CD8+ Tem1-Y|CD4+ Tex-N	GZMK+ CD8+ Tem1-Y|CD4+ Tex-Y	GZMK+ CD8+ Tem1-Y|GZMK+ CD8+ Tem1-N	GZMK+ CD8+ Tem1-Y|GZMK+ CD8+ Tem1-Y	GZMK+ CD8+ Tem1-Y|SPP1+ Mac-N	GZMK+ CD8+ Tem1-Y|SPP1+ Mac-Y	GZMK+ CD8+ Tem1-Y|Treg-N	GZMK+ CD8+ Tem1-Y|Treg-Y	SPP1+ Mac-N|CD4+ Tex-N	SPP1+ Mac-N|CD4+ Tex-Y	SPP1+ Mac-N|GZMK+ CD8+ Tem1-N	SPP1+ Mac-N|GZMK+ CD8+ Tem1-Y	SPP1+ Mac-N|SPP1+ Mac-N	SPP1+ Mac-N|SPP1+ Mac-Y	SPP1+ Mac-N|Treg-N	SPP1+ Mac-N|Treg-Y	SPP1+ Mac-Y|CD4+ Tex-N	SPP1+ Mac-Y|CD4+ Tex-Y	SPP1+ Mac-Y|GZMK+ CD8+ Tem1-N	SPP1+ Mac-Y|GZMK+ CD8+ Tem1-Y	SPP1+ Mac-Y|SPP1+ Mac-N	SPP1+ Mac-Y|SPP1+ Mac-Y	SPP1+ Mac-Y|Treg-N	SPP1+ Mac-Y|Treg-Y	Treg-N|CD4+ Tex-N	Treg-N|CD4+ Tex-Y	Treg-N|GZMK+ CD8+ Tem1-N	Treg-N|GZMK+ CD8+ Tem1-Y	Treg-N|SPP1+ Mac-N	Treg-N|SPP1+ Mac-Y	Treg-N|Treg-N	Treg-N|Treg-Y	Treg-Y|CD4+ Tex-N	Treg-Y|CD4+ Tex-Y	Treg-Y|GZMK+ CD8+ Tem1-N	Treg-Y|GZMK+ CD8+ Tem1-Y	Treg-Y|SPP1+ Mac-N	Treg-Y|SPP1+ Mac-Y	Treg-Y|Treg-N	Treg-Y|Treg-Y
CPI-SS0CC738ABC	CXCL11_DPP4	simple:O14625	simple:P27487	CXCL11	DPP4	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.016	0.049	0.01	0.008	0.003	0.019	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.019	0.051	0.013	0.011	0.006	0.021	0.023	0.031	0.021	0.053	0.015	0.013	0.008	0.024	0.026	0.067	0.056	0.089	0.051	0.049	0.043	0.059	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0FDAB7BA8	CXCL10_DPP4	simple:P02778	simple:P27487	CXCL10	DPP4	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.029	0.062	0.024	0.022	0.016	0.032	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.026	0.058	0.02	0.018	0.013	0.028	0.03	0.11	0.1	0.133	0.094	0.092	0.087	0.103	0.105	0.376	0.366	0.398	0.36	0.358	0.353	0.369	0.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.036	0.069	0.031	0.029	0.023	0.039	0.041
CPI-SS0D377BBBF	ADCYAP1_DPP4	simple:P18509	simple:P27487	ADCYAP1	DPP4	True	False	True	InnateDB-All,MINT	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.015	0.047	0.009	0.007	0.002	0.018	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0CDAC688B	CXCL2_DPP4	simple:P19875	simple:P27487	CXCL2	DPP4	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.028	0.06	0.022	0.02	0.015	0.03	0.032	0.038	0.028	0.061	0.023	0.021	0.015	0.031	0.033	0.029	0.019	0.052	0.014	0.012	0.006	0.022	0.024	1.18	1.17	1.202	1.164	1.162	1.157	1.172	1.174	1.319	1.309	1.341	1.303	1.301	1.296	1.311	1.313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.023	0.055	0.017	0.015	0.01	0.025	0.027
CPI-SS01A6823FA	PF4_CXCR3	simple:P02776	simple:P49682	PF4	CXCR3	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222	0.348	0.47	0.661	0.002	0.002	0.256	0.465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS09FAC4977	CXCL11_CXCR3	simple:O14625	simple:P49682	CXCL11	CXCR3	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.223	0.349	0.471	0.662	0.004	0.004	0.257	0.466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.226	0.352	0.474	0.665	0.006	0.006	0.26	0.469	0.228	0.354	0.476	0.667	0.008	0.008	0.262	0.471	0.263	0.389	0.512	0.703	0.044	0.044	0.298	0.507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS080683E15	CXCL10_CXCR3	simple:P02778	simple:P49682	CXCL10	CXCR3	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.236	0.362	0.485	0.676	0.017	0.017	0.271	0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.233	0.359	0.481	0.672	0.013	0.013	0.267	0.476	0.307	0.433	0.555	0.746	0.088	0.088	0.341	0.55	0.573	0.699	0.821	1.012	0.353	0.353	0.607	0.816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.243	0.369	0.491	0.683	0.024	0.024	0.277	0.486
CPI-SS0EFE0B07A	CXCL12_CXCR3	simple:P48061	simple:P49682	CXCL12	CXCR3	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222	0.348	0.47	0.661	0.002	0.002	0.256	0.465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.221	0.348	0.47	0.661	0.002	0.002	0.256	0.465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C62E5DD8	CXCL1_CXCR1	simple:P09341	simple:P25024	CXCL1	CXCR1	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.049	0.048	0.048	0.0	0.0	0.0	0.0	0.0	0.14	0.14	0.139	0.0	0.0	0.0	0.0	0.0	0.007	0.006	0.006	0.0	0.0	0.0	0.0	0.0	0.007	0.006	0.006	0.0	0.0
CPI-SS0698C4DC4	CXCL8_CXCR1	simple:P10145	simple:P25024	CXCL8	CXCR1	True	False	True	curated	False	0.0	0.0	0.0	0.015	0.014	0.014	0.0	0.0	0.0	0.0	0.0	0.029	0.029	0.028	0.0	0.0	0.0	0.0	0.0	0.032	0.031	0.031	0.0	0.0	0.0	0.0	0.0	0.011	0.011	0.01	0.0	0.0	0.0	0.0	0.0	1.674	1.673	1.673	0.0	0.0	0.0	0.0	0.0	2.191	2.19	2.19	0.0	0.0	0.0	0.0	0.0	0.024	0.023	0.023	0.0	0.0	0.0	0.0	0.0	0.037	0.036	0.036	0.0	0.0
CPI-SS040630206	CXCL2_CXCR1	simple:P19875	simple:P25024	CXCL2	CXCR1	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.014	0.014	0.0	0.0	0.0	0.0	0.0	0.015	0.014	0.014	0.0	0.0	0.0	0.0	0.0	0.006	0.005	0.005	0.0	0.0	0.0	0.0	0.0	1.156	1.156	1.155	0.0	0.0	0.0	0.0	0.0	1.295	1.295	1.294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.009	0.008	0.0	0.0
CPI-SS07AB1C381	PPBP_CXCR1	simple:P02775	simple:P25024	PPBP	CXCR1	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.003	0.002	0.0	0.0	0.0	0.0	0.0	0.007	0.007	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D04AE221	CXCL3_CXCR1	simple:P19876	simple:P25024	CXCL3	CXCR1	True	False	True	I2D	False	0.0	0.0	0.0	0.009	0.009	0.008	0.0	0.0	0.0	0.0	0.0	0.009	0.009	0.008	0.0	0.0	0.0	0.0	0.0	0.004	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.006	0.006	0.005	0.0	0.0	0.0	0.0	0.0	1.512	1.511	1.511	0.0	0.0	0.0	0.0	0.0	1.703	1.703	1.702	0.0	0.0	0.0	0.0	0.0	0.007	0.006	0.006	0.0	0.0	0.0	0.0	0.0	0.015	0.014	0.014	0.0	0.0
CPI-SS08102DC9E	CXCL1_CXCR2	simple:P09341	simple:P25025	CXCL1	CXCR2	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.05	0.0	0.048	0.049	0.0	0.0	0.0	0.0	0.142	0.0	0.14	0.14	0.0	0.0	0.0	0.0	0.008	0.0	0.006	0.007	0.0	0.0	0.0	0.0	0.008	0.0	0.006	0.007	0.0	0.0
CPI-SS0315F51DD	CXCL8_CXCR2	simple:P10145	simple:P25025	CXCL8	CXCR2	True	False	True	curated	False	0.0	0.0	0.016	0.0	0.014	0.015	0.0	0.0	0.0	0.0	0.031	0.0	0.029	0.029	0.0	0.0	0.0	0.0	0.033	0.0	0.031	0.032	0.0	0.0	0.0	0.0	0.013	0.0	0.011	0.011	0.0	0.0	0.0	0.0	1.676	0.0	1.673	1.674	0.0	0.0	0.0	0.0	2.192	0.0	2.19	2.191	0.0	0.0	0.0	0.0	0.025	0.0	0.023	0.024	0.0	0.0	0.0	0.0	0.038	0.0	0.036	0.037	0.0	0.0
CPI-SS0F562FEA5	CXCL2_CXCR2	simple:P19875	simple:P25025	CXCL2	CXCR2	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.014	0.015	0.0	0.0	0.0	0.0	0.017	0.0	0.014	0.015	0.0	0.0	0.0	0.0	0.008	0.0	0.005	0.006	0.0	0.0	0.0	0.0	1.158	0.0	1.156	1.156	0.0	0.0	0.0	0.0	1.297	0.0	1.295	1.295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.009	0.009	0.0	0.0
CPI-SS0C491A3C1	PPBP_CXCR2	simple:P02775	simple:P25025	PPBP	CXCR2	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.003	0.003	0.0	0.0	0.0	0.0	0.009	0.0	0.007	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS09185EA8F	CXCL3_CXCR2	simple:P19876	simple:P25025	CXCL3	CXCR2	True	False	True	curated	False	0.0	0.0	0.011	0.0	0.009	0.009	0.0	0.0	0.0	0.0	0.011	0.0	0.009	0.009	0.0	0.0	0.0	0.0	0.006	0.0	0.003	0.004	0.0	0.0	0.0	0.0	0.008	0.0	0.006	0.006	0.0	0.0	0.0	0.0	1.513	0.0	1.511	1.512	0.0	0.0	0.0	0.0	1.705	0.0	1.703	1.703	0.0	0.0	0.0	0.0	0.008	0.0	0.006	0.007	0.0	0.0	0.0	0.0	0.016	0.0	0.014	0.015	0.0	0.0
CPI-SS07CF0C6E7	CALCB_CALCR	simple:P10092	simple:P30988	CALCB	CALCR	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C2437E0D	CXCL13_CXCR5	simple:O43927	simple:P32302	CXCL13	CXCR5	True	False	True	curated	False	12.943	12.932	12.937	12.936	12.927	12.926	12.932	12.929	9.837	9.826	9.831	9.83	9.821	9.82	9.826	9.823	0.254	0.243	0.249	0.248	0.238	0.238	0.243	0.24	0.073	0.063	0.068	0.067	0.058	0.057	0.063	0.06	0.021	0.011	0.016	0.015	0.006	0.005	0.01	0.008	0.024	0.014	0.019	0.018	0.009	0.008	0.013	0.011	0.028	0.017	0.022	0.021	0.012	0.012	0.017	0.014	0.087	0.077	0.082	0.081	0.072	0.071	0.076	0.073
CPI-SS0747FCACD	CXCL11_ACKR3	simple:O14625	simple:P25106	CXCL11	ACKR3	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.003	0.004	0.003	0.037	0.21	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.006	0.007	0.006	0.04	0.213	0.0	0.007	0.009	0.008	0.009	0.008	0.042	0.215	0.0	0.009	0.045	0.044	0.045	0.043	0.078	0.25	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS062DED513	ADCYAP1_VIPR1	simple:P18509	simple:P32241	ADCYAP1	VIPR1	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.001	0.004	0.006	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02CCE14A7	ADCYAP1_VIPR2	simple:P18509	simple:P41587	ADCYAP1	VIPR2	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0BC7CD11B	LGALS9_MET	simple:O00182	simple:P08581	LGALS9	MET	True	False	True	InnateDB-All	False	0.077	0.0	0.0	0.0	0.156	0.085	0.0	0.0	0.119	0.0	0.0	0.0	0.198	0.128	0.0	0.0	0.044	0.0	0.0	0.0	0.123	0.053	0.0	0.0	0.084	0.0	0.0	0.0	0.163	0.092	0.0	0.0	0.651	0.0	0.0	0.0	0.731	0.66	0.0	0.0	0.629	0.0	0.0	0.0	0.708	0.638	0.0	0.0	0.071	0.0	0.0	0.0	0.15	0.08	0.0	0.0	0.139	0.0	0.0	0.0	0.218	0.147	0.0	0.0
CPI-SS0419B80C4	LGALS9_LRP1	simple:O00182	simple:Q07954	LGALS9	LRP1	True	False	True	InnateDB-All	False	0.0	0.091	0.082	0.084	0.686	0.81	0.0	0.106	0.0	0.133	0.125	0.127	0.729	0.852	0.0	0.149	0.0	0.059	0.05	0.052	0.654	0.778	0.0	0.074	0.0	0.098	0.089	0.091	0.693	0.817	0.0	0.113	0.0	0.666	0.657	0.659	1.261	1.385	0.0	0.681	0.0	0.643	0.635	0.637	1.238	1.362	0.0	0.659	0.0	0.085	0.076	0.078	0.68	0.804	0.0	0.101	0.0	0.153	0.144	0.146	0.748	0.872	0.0	0.168
CPI-SS02928C71A	PDGFB_LRP1	simple:P01127	simple:Q07954	PDGFB	LRP1	True	False	True	I2D,InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.01	0.012	0.614	0.738	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.012	0.014	0.616	0.739	0.0	0.036	0.0	0.035	0.026	0.028	0.63	0.754	0.0	0.05	0.0	0.067	0.059	0.061	0.662	0.786	0.0	0.083	0.0	0.028	0.02	0.022	0.624	0.748	0.0	0.044	0.0	0.033	0.025	0.027	0.628	0.752	0.0	0.049
CPI-SS006C6537E	MDK_LRP1	simple:P21741	simple:Q07954	MDK	LRP1	True	False	True	I2D,InnateDB-All	False	0.0	0.02	0.011	0.013	0.615	0.739	0.0	0.035	0.0	0.019	0.01	0.012	0.614	0.738	0.0	0.035	0.0	0.02	0.011	0.013	0.615	0.739	0.0	0.035	0.0	0.022	0.013	0.015	0.617	0.741	0.0	0.037	0.0	0.018	0.01	0.012	0.614	0.738	0.0	0.034	0.0	0.023	0.014	0.016	0.618	0.742	0.0	0.039	0.0	0.028	0.02	0.022	0.624	0.748	0.0	0.044	0.0	0.023	0.014	0.016	0.618	0.742	0.0	0.038
CPI-SS014958F32	LGALS9_CD47	simple:O00182	simple:Q08722	LGALS9	CD47	True	False	True	InnateDB-All	False	0.508	0.598	0.488	0.534	0.995	1.411	0.659	0.604	0.551	0.64	0.531	0.576	1.038	1.453	0.702	0.646	0.476	0.565	0.456	0.501	0.963	1.378	0.627	0.571	0.515	0.605	0.495	0.541	1.002	1.418	0.666	0.611	1.083	1.173	1.063	1.109	1.57	1.986	1.234	1.179	1.061	1.15	1.041	1.086	1.548	1.963	1.212	1.156	0.503	0.592	0.483	0.528	0.99	1.405	0.653	0.598	0.57	0.66	0.55	0.596	1.057	1.473	0.721	0.666
CPI-SS0339AE950	SIRPA_CD47	simple:P78324	simple:Q08722	SIRPA	CD47	False	True	True	curated	False	0.443	0.532	0.423	0.468	0.93	1.345	0.593	0.538	0.446	0.536	0.426	0.472	0.933	1.349	0.597	0.542	0.44	0.53	0.42	0.465	0.927	1.343	0.591	0.535	0.446	0.536	0.426	0.472	0.933	1.349	0.597	0.542	1.087	1.177	1.067	1.113	1.574	1.99	1.238	1.183	1.243	1.332	1.223	1.268	1.73	2.145	1.393	1.338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.448	0.538	0.428	0.473	0.935	1.351	0.599	0.543
CPI-SS0A9FB762A	LGALS9_PTPRK	simple:O00182	simple:Q15262	LGALS9	PTPRK	True	False	True	InnateDB-All	False	0.079	0.079	0.093	0.079	0.0	0.074	0.0	0.0	0.122	0.122	0.136	0.122	0.0	0.116	0.0	0.0	0.047	0.047	0.061	0.047	0.0	0.041	0.0	0.0	0.086	0.086	0.1	0.086	0.0	0.081	0.0	0.0	0.654	0.654	0.668	0.654	0.0	0.649	0.0	0.0	0.632	0.632	0.646	0.632	0.0	0.626	0.0	0.0	0.074	0.074	0.088	0.074	0.0	0.068	0.0	0.0	0.141	0.141	0.155	0.141	0.0	0.136	0.0	0.0
CPI-SS0472C478C	BMP7_PTPRK	simple:P18075	simple:Q15262	BMP7	PTPRK	True	False	True	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.005	0.019	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0CB863B46	WNT5A_PTPRK	simple:P41221	simple:Q15262	WNT5A	PTPRK	True	False	True	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.007	0.021	0.007	0.0	0.002	0.0	0.0	0.007	0.007	0.021	0.007	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS002DF6C31	LGALS9_SLC1A5	simple:O00182	simple:Q15758	LGALS9	SLC1A5	True	False	True	I2D,InnateDB-All	False	0.186	0.161	0.135	0.13	0.146	0.133	0.148	0.136	0.228	0.203	0.177	0.173	0.189	0.175	0.19	0.179	0.153	0.128	0.102	0.098	0.114	0.1	0.115	0.104	0.193	0.168	0.142	0.137	0.153	0.14	0.155	0.143	0.761	0.736	0.709	0.705	0.721	0.707	0.723	0.711	0.738	0.713	0.687	0.683	0.699	0.685	0.7	0.689	0.18	0.155	0.129	0.125	0.14	0.127	0.142	0.131	0.248	0.223	0.197	0.193	0.208	0.195	0.21	0.198
CPI-SS08877A081	LGALS9_COLEC12	simple:O00182	simple:Q5KU26	LGALS9	COLEC12	True	False	True	InnateDB-All	False	0.0	0.081	0.0	0.079	0.136	0.3	0.0	0.076	0.0	0.124	0.0	0.121	0.178	0.342	0.0	0.119	0.0	0.049	0.0	0.046	0.103	0.268	0.0	0.044	0.0	0.088	0.0	0.086	0.143	0.307	0.0	0.084	0.0	0.656	0.0	0.654	0.711	0.875	0.0	0.651	0.0	0.634	0.0	0.631	0.688	0.852	0.0	0.629	0.0	0.076	0.0	0.073	0.13	0.294	0.0	0.071	0.0	0.143	0.0	0.141	0.198	0.362	0.0	0.139
CPI-SS0E23CEB91	LGALS9_HAVCR2	simple:O00182	simple:Q8TDQ0	LGALS9	HAVCR2	True	False	True	curated	False	0.306	0.425	0.176	0.128	0.714	0.794	0.125	0.125	0.349	0.467	0.219	0.17	0.757	0.837	0.167	0.168	0.274	0.393	0.144	0.095	0.682	0.762	0.093	0.093	0.313	0.432	0.183	0.135	0.721	0.801	0.132	0.132	0.881	1.0	0.751	0.703	1.289	1.369	0.7	0.7	0.859	0.977	0.728	0.68	1.267	1.347	0.677	0.678	0.3	0.419	0.17	0.122	0.708	0.789	0.119	0.12	0.368	0.487	0.238	0.19	0.776	0.856	0.187	0.188
CPI-SS09C52F54E	LGALS9_SORL1	simple:O00182	simple:Q92673	LGALS9	SORL1	True	False	True	InnateDB-All	False	0.131	0.118	0.187	0.175	0.285	0.407	0.318	0.326	0.174	0.16	0.23	0.217	0.328	0.449	0.361	0.369	0.099	0.085	0.155	0.142	0.253	0.374	0.286	0.294	0.138	0.125	0.194	0.182	0.292	0.414	0.325	0.334	0.706	0.692	0.762	0.75	0.86	0.982	0.893	0.901	0.684	0.67	0.74	0.727	0.838	0.959	0.871	0.879	0.126	0.112	0.181	0.169	0.28	0.401	0.312	0.321	0.193	0.18	0.249	0.237	0.347	0.469	0.38	0.389
CPI-SS083CBFACD	MDK_SORL1	simple:P21741	simple:Q92673	MDK	SORL1	True	False	True	InnateDB-All	False	0.06	0.046	0.116	0.104	0.214	0.336	0.247	0.255	0.06	0.046	0.115	0.103	0.214	0.335	0.246	0.255	0.06	0.047	0.116	0.104	0.214	0.336	0.247	0.255	0.062	0.049	0.118	0.106	0.216	0.338	0.249	0.257	0.059	0.045	0.115	0.102	0.213	0.334	0.246	0.254	0.063	0.05	0.119	0.107	0.218	0.339	0.25	0.259	0.069	0.055	0.125	0.112	0.223	0.344	0.256	0.264	0.063	0.049	0.119	0.106	0.217	0.338	0.25	0.258
CPI-SS048346C2B	LGALS9_MRC2	simple:O00182	simple:Q9UBG0	LGALS9	MRC2	True	False	True	InnateDB-All	False	0.101	0.122	0.0	0.075	0.091	0.087	0.0	0.085	0.144	0.164	0.0	0.118	0.133	0.129	0.0	0.127	0.069	0.089	0.0	0.043	0.058	0.054	0.0	0.052	0.108	0.129	0.0	0.082	0.098	0.094	0.0	0.092	0.676	0.697	0.0	0.65	0.666	0.662	0.0	0.66	0.654	0.674	0.0	0.627	0.643	0.639	0.0	0.637	0.096	0.116	0.0	0.069	0.085	0.081	0.0	0.079	0.163	0.184	0.0	0.137	0.153	0.149	0.0	0.147
